,0
2629,298823.5722831619
2630,449813.3337465107
2631,252101.5563103828
2632,1195902.952920733
2633,1006529.5689187719
2634,1820296.803405026
2635,868052.3900730173
2636,397650.2024954244
2637,333706.75075931905
2638,207118.84205098992
2639,1321508.779305899
2640,168930.15990677144
2641,544756.4640995144
2642,623712.3442842999
2643,196793.1759917977
2644,510487.65716645843
2645,377493.7588163691
2646,497022.922642416
2647,718201.6048994822
2648,529386.1425294853
2649,496168.15280851885
2650,147615.9012572872
2651,446475.572533638
2652,581604.5111769603
2653,730560.9907884327
2654,835637.270150774
2655,713526.3066698171
2656,-37890.4649307667
2657,387299.4880400221
2658,339084.0127421826
2659,106972.52270180045
2660,297755.5210248915
2661,271317.18519833364
2662,710228.7070965663
2663,910526.9121312414
2664,761221.3497716917
2665,873579.9590035306
2666,406713.47231304867
2667,611970.5752494722
2668,1079283.3063521553
2669,694459.8328421403
2670,50360.97735273559
2671,636277.9199591349
2672,610893.3082835831
2673,657114.3256874257
2674,541238.8575194776
2675,529636.5515579605
2676,680265.8437409071
2677,567889.1163962209
2678,196776.61935967085
2679,792045.9144877442
2680,328972.27318092017
2681,603252.3462081096
2682,-120495.78623332777
2683,642002.3794299718
2684,542888.413674496
2685,231692.22118591447
2686,927252.492588298
2687,695763.7074775428
2688,328421.2178622929
2689,1206526.0713991164
2690,116385.07476090052
2691,740269.0341914928
2692,181754.33819290722
2693,351199.84171624796
2694,376407.48845894926
2695,309183.2328061317
2696,191969.92459269142
2697,311072.5163527208
2698,458025.7268614138
2699,874647.3352769791
2700,323879.8466702985
2701,343281.76814639615
2702,349994.8225141999
2703,336690.53422208165
2704,224085.1059170122
2705,338308.87500055216
2706,869750.612515861
2707,786986.4241370946
2708,768514.5259863028
2709,173227.87605972955
2710,409104.3213749714
2711,1761581.7108035884
2712,676678.732056045
2713,574390.2208103642
2714,576215.6214444669
2715,525284.8572257787
2716,624366.3378256002
2717,1313985.335396646
2718,683983.0600414702
2719,421202.29346997815
2720,619137.8443103057
2721,556127.195193006
2722,87926.35695912014
2723,-87560.50749391585
2724,2483528.520218297
2725,314862.71873570525
2726,313279.99794554303
2727,862040.9808115609
2728,940537.4299100946
2729,223184.40069891163
2730,557566.0631463714
2731,263208.57757578226
2732,718669.3615928263
2733,2262280.011601424
2734,1115492.127426304
2735,790634.2948174285
2736,448153.87863677135
2737,180870.34409841523
2738,181439.70049683703
2739,1055402.1361862617
2740,389882.37584356964
2741,922742.9188017565
2742,451096.23265637597
2743,400924.17103712587
2744,707152.1472692488
2745,484896.67073878855
2746,1124739.3992515793
2747,202712.73088557768
2748,436926.74054671696
2749,882523.2448483043
2750,550133.4019340995
2751,466487.93392113957
2752,317240.90597416484
2753,655280.1854921622
2754,825604.264781223
2755,891736.6202062467
2756,459770.241389908
2757,331931.09514354134
2758,642660.0604827283
2759,613953.9418329482
2760,511443.0512761377
2761,814654.2736247916
2762,227116.66813874728
2763,1708594.4791407255
2764,522266.9119096969
2765,399545.2517293942
2766,1003477.8927036762
2767,609806.6972112319
2768,251568.14497643034
2769,407600.954306063
2770,472211.86584258603
2771,201550.1925259414
2772,290769.96236073296
2773,695763.2724346498
2774,1010210.8326434669
2775,201060.2911245515
2776,399878.45129465056
2777,869882.9761457095
2778,458655.5835089466
2779,-106053.03854322487
2780,2533543.5061800494
2781,311800.49866694363
2782,518058.5275305512
2783,187665.3207243092
2784,808230.7334614836
2785,495427.2632353568
2786,678427.8985537613
2787,1166052.2194226342
2788,525308.8680176175
2789,633022.3175630324
2790,246600.07908453787
2791,861776.8128857653
2792,436708.15222866717
2793,794460.7063370825
2794,92106.69065108057
2795,343647.84324207495
2796,183633.61454093654
2797,793389.0151699542
2798,407323.35020139953
2799,365785.66698978515
2800,896635.8888379132
2801,344540.9954293885
2802,514475.23618677084
2803,1249868.246605881
2804,385627.18678316695
2805,266019.72501740797
2806,362973.247339044
2807,1224343.2645661123
2808,347191.7469496805
2809,391037.22836676554
2810,1033699.8959839981
2811,1693634.7091140794
2812,168866.2546103038
2813,-3521.071592155029
2814,364007.5133101756
2815,658025.3985069974
2816,479627.86567132943
2817,337852.62854283757
2818,340881.8370541743
2819,1260170.9280060306
2820,569123.0482693326
2821,65768.3977768239
2822,634503.9165025067
2823,724283.6123989922
2824,339941.97857254813
2825,459441.36154385854
2826,1059223.7092869016
2827,1217468.4633020293
2828,176409.49197603366
2829,743288.5488559778
2830,441716.00702825375
2831,1286215.173026369
2832,210874.1120296741
2833,284045.96675341506
2834,114150.2989860326
2835,248466.21806389902
2836,620706.6691667155
2837,209984.69691248488
2838,1966250.7578169815
2839,206845.16282008338
2840,974603.589510091
2841,523067.9333986994
2842,405135.8481041731
2843,538915.3693582034
2844,599109.5542953494
2845,996663.79541982
2846,466440.83245256066
2847,439918.57849697943
2848,2401834.148634083
2849,239581.94652143086
2850,560469.4817461297
2851,638267.1361987084
2852,375143.4446817279
2853,293795.21226494294
2854,345599.4304882627
2855,151640.37777059112
2856,341301.37458758673
2857,497955.5112230198
2858,567832.7111759278
2859,399412.208180459
2860,300694.8570898881
2861,673741.4370838521
2862,868845.1365334679
2863,614891.8542029394
2864,524597.4804645071
2865,511334.1474582114
2866,527049.3610226974
2867,174420.55314047117
2868,373622.2965649626
2869,447858.2247586872
2870,-102416.78797324529
2871,386122.23978143884
2872,103128.77639854641
2873,510774.4263974881
2874,388667.83811227104
2875,256799.39597875997
2876,219079.39947589813
2877,574507.2404147983
2878,538247.8355839294
2879,274623.425157718
2880,617139.9673802612
2881,318286.6357918426
2882,532915.8320546249
2883,338739.12865852285
2884,206138.71197868657
2885,424555.64999701374
2886,831694.9107170071
2887,337116.19481563277
2888,664075.3711774298
2889,544289.667376165
2890,1449962.991927701
2891,568559.2264301702
2892,773825.4017402086
2893,22241.19079231858
2894,354506.020807966
2895,231972.57176911342
2896,62189.80270947673
2897,621249.7997898974
2898,287601.53567665356
2899,317748.5289852966
2900,542623.1792807153
2901,314937.2583886379
2902,331498.79906908993
2903,374524.036224226
2904,280008.234243087
2905,232734.250137194
2906,429224.0911037739
2907,805888.9463912231
2908,522674.0019486393
2909,438074.1104941382
2910,880348.0965406903
2911,386064.9888383772
2912,1397191.02453841
2913,418852.4444451515
2914,657019.6610369341
2915,857468.4285679007
2916,742692.6215239839
2917,701155.9854379941
2918,-167674.01107009238
2919,396851.7150910004
2920,1071267.3115310073
2921,551974.9901450339
2922,333840.1341219705
2923,2101078.705682663
2924,461916.1315412016
2925,225730.45197556645
2926,698420.5914478581
2927,191453.01995028846
2928,453926.34158605826
2929,1697108.1068474073
2930,517615.67121183395
2931,411138.2165132209
2932,530329.0168170502
2933,292912.4930815698
2934,361320.56446092343
2935,158978.33139328798
2936,1458012.2085788087
2937,504885.20809505007
2938,209641.4478110213
2939,721912.3006775077
2940,174191.90134145768
2941,344262.31416608754
2942,396883.6383416314
2943,404219.2536547133
2944,245129.88532239298
2945,289396.69377097883
2946,463722.4913827251
2947,362807.070172557
2948,949168.1884360319
2949,1751450.1039089416
2950,818355.6745368576
2951,492052.9107911852
2952,1087031.5900468645
2953,382515.60625030915
2954,504228.9797188062
2955,493729.487205697
2956,954079.3201434965
2957,467786.61100494734
2958,1188783.5751717938
2959,362148.21198711905
2960,935837.4341838815
2961,627249.2668845913
2962,354848.43388924724
2963,347496.03743067314
2964,331640.2434743395
2965,130954.88388925313
2966,151568.4947337159
2967,870809.737567234
2968,599105.81657955
2969,405640.1210681703
2970,487889.0699552018
2971,585593.9065204248
2972,757124.8227156869
2973,220175.59595084185
2974,425824.7371451863
2975,162805.61964358826
2976,849564.4171382758
2977,155116.27462395438
2978,622832.9582986145
2979,486686.37546179025
2980,599786.6932683033
2981,515330.2614575005
2982,647350.2055833718
2983,658249.134616216
2984,330614.20285506535
2985,574439.6152405263
2986,762657.124721927
2987,665226.402532423
2988,337839.009827695
2989,1050402.8146652626
2990,531682.8745895642
2991,778979.6869974142
2992,315208.7536102702
2993,229928.23295080132
2994,278804.57597711275
2995,733786.8893826648
2996,233237.6992695917
2997,990886.4565732222
2998,1071694.67395195
